YGL150C,GO:0006338
YHR013C,GO:0016573
YHR013C,GO:0061606
YNR045W,GO:0070131
YFL005W,GO:0006887
YFL005W,GO:0006893
YFL005W,GO:0006906
YLR245C,GO:0009972
YIL111W,GO:0006119
YPR196W,GO:0006355
YFL005W,GO:0006914
YFL005W,GO:0007107
YFL005W,GO:0031321
YKR066C,GO:0042744
YBR115C,GO:0019878
YIL106W,GO:0050790
YPR110C,GO:0006360
YPR110C,GO:0042797
YPR110C,GO:0070893
YGR094W,GO:0006438
YOR236W,GO:0046452
YOR236W,GO:0046654
YCL009C,GO:0009082
YFR005C,GO:0006397
YJL006C,GO:0050790
YCL074W,GO:0071897
YCL075W,GO:0090501
YCL008C,GO:0036211
YCL008C,GO:0015031
YFL009W,GO:0000082
YFL009W,GO:0000086
YFL009W,GO:0016567
YFL009W,GO:0031146
YER055C,GO:0008652
YAL024C,GO:0016192
YAL024C,GO:0061510
YOR274W,GO:0006400
YOR274W,GO:0061587
YLR438W,GO:0006527
YLR438W,GO:0006591
YNL192W,GO:0000920
YJL128C,GO:0006468
YBR160W,GO:0016310
YBR160W,GO:0007049
YBR160W,GO:0051301
YJL076W,GO:0050790
YGL139W,GO:0035350
YAL038W,GO:0008152
YCR012W,GO:0016310
YLL042C,GO:0006914
YNL025C,GO:0050790
YJL128C,GO:0006972
YJL128C,GO:0007015
YJL128C,GO:0007231
YIL099W,GO:0005980
YEL024W,GO:0006122
YEL024W,GO:0009060
YAL038W,GO:0016310
YGL136C,GO:0032259
YGL134W,GO:0000079
YGL136C,GO:0001510
YLR004C,GO:0055085
YJR057W,GO:0006235
YJR057W,GO:0009165
YJR057W,GO:0016310
YDR146C,GO:0000083
YDR146C,GO:0007074
YDR146C,GO:0031496
YPL262W,GO:0006099
YPL262W,GO:0006106
YPR047W,GO:0070156
YIL162W,GO:0008152
YMR297W,GO:0006508
YGL243W,GO:0006396
YCL030C,GO:0008152
YOL071W,GO:0018293
YKL184W,GO:0009446
YKL184W,GO:0015940
YER026C,GO:0006659
YDR523C,GO:0006468
YDR523C,GO:0030437
YDR523C,GO:0030476
YCL030C,GO:0008652
YGL240W,GO:0031145
YPL111W,GO:0000050
YPL111W,GO:0006525
YOL065C,GO:0046856
YDR522C,GO:0030476
YNL277W,GO:0000096
YNL277W,GO:0009086
YNL277W,GO:0009092
YJL208C,GO:0006308
YJL208C,GO:0006309
YJL208C,GO:0006310
YJL208C,GO:0006401
YJL208C,GO:0006915
YJR121W,GO:0006754
YJR121W,GO:0006811
YGR105W,GO:0070072
YGL236C,GO:0002098
YGL125W,GO:0006555
Q0085,GO:0006754
Q0085,GO:0006811
Q0080,GO:0006811
YMR257C,GO:0070131
YOR151C,GO:0006366
YOR302W,GO:0006417
YJL167W,GO:0006696
YJL167W,GO:0008299
YJL167W,GO:0045337
YJL166W,GO:0006122
YJL166W,GO:0009060
YGL216W,GO:0007018
Q0080,GO:0006754
YGL219C,GO:0007005
YGL219C,GO:0000002
YGL211W,GO:0032447
YJR010W,GO:0000096
YJR010W,GO:0019379
YHR005C,GO:0000742
YHR005C,GO:0000743
YHR005C,GO:0000750
YHR005C,GO:0000754
YHR005C,GO:0048017
YHR005C,GO:0071701
YGL211W,GO:0034227
YGL124C,GO:0006623
YNR001C,GO:0006099
YDR127W,GO:0009423
YPR134W,GO:0000372
YER090W,GO:0008652
YER090W,GO:0009073
YGL211W,GO:0008033
YGL211W,GO:0002098
YLR451W,GO:0000122
YLR451W,GO:0045944
YLR451W,GO:2001278
YIR019C,GO:0000128
YIR019C,GO:0001403
YER086W,GO:0008152
YER086W,GO:0008652
YCL009C,GO:0050790
YGL124C,GO:0016192
YIR019C,GO:0007124
YIR019C,GO:0030447
YIR019C,GO:0043709
YIR019C,GO:0044011
YIR019C,GO:0090606
YJL005W,GO:0007188
YJL005W,GO:0007265
YGL026C,GO:0008652
YHR023W,GO:0000920
YCR018C,GO:0006364
YKL211C,GO:0006541
YKL211C,GO:0008652
YKL211C,GO:0009073
YER086W,GO:0009082
YGL026C,GO:0009073
YKL211C,GO:0008152
YGL202W,GO:0009058
YGL058W,GO:0032508
YOR260W,GO:0006446
YOR260W,GO:1903574
YDR050C,GO:0006094
YPL237W,GO:0001731
YGL201C,GO:0006260
YJL194W,GO:0000082
YJL194W,GO:0006267
YJL194W,GO:0030174
YLR377C,GO:0006094
YLR377C,GO:0072593
YEL060C,GO:0007039
YEL060C,GO:0009267
YEL060C,GO:0030435
YLR142W,GO:0006537
YLR142W,GO:0010133
YBL075C,GO:0006457
YBL075C,GO:0006515
YBL075C,GO:0006616
YGR264C,GO:0006412
YCR106W,GO:0006355
YOR241W,GO:0009058
YBL076C,GO:0006428
YBR084W,GO:0006139
YBR084W,GO:0046656
YDR298C,GO:0015986
YPL016W,GO:0000436
YPL016W,GO:0006261
YPL016W,GO:0031496
YPL016W,GO:0045944
YPL016W,GO:0061412
YGL113W,GO:0006270
YMR174C,GO:0010466
YGL114W,GO:0035672
YDR028C,GO:0050790
YGL190C,GO:0050790
YFL038C,GO:0006914
YFL038C,GO:0015031
YGL203C,GO:0006915
YFL018C,GO:0006090
YFL018C,GO:0006103
YFL018C,GO:0006546
YFL018C,GO:0006550
YFL018C,GO:0006552
YFL018C,GO:0006564
YFL018C,GO:0006574
YFL018C,GO:0042743
YFL038C,GO:0016192
YGL111W,GO:0042273
YKR010C,GO:0050790
YML085C,GO:0000070
YML085C,GO:0030473
YML085C,GO:0045143
YML124C,GO:0000070
YML124C,GO:0030473
YML124C,GO:0045143
YKL022C,GO:0016567
YKL022C,GO:0031145
YKL022C,GO:0032297
YJL087C,GO:0006388
YML118W,GO:0090503
YJL087C,GO:0032056
YDL227C,GO:0007533
YOR313C,GO:0030437
YJL026W,GO:0009263
YDR232W,GO:0006783
YFL037W,GO:0046677
YMR177W,GO:0006812
YLR272C,GO:0030261
YOR187W,GO:0006414
YLR182W,GO:0010845
YLR182W,GO:0045944
YLR182W,GO:0061408
YLR182W,GO:0071931
YNL138W-A,GO:0000245
YLR333C,GO:0002181
YER188C-A,GO:0008150
YKR057W,GO:0000447
YKR057W,GO:0000461
YKR057W,GO:0002181
YJL190C,GO:0002181
YDR201W,GO:0008608
YDR379W,GO:0007165
YOR187W,GO:0006412
YPR102C,GO:0000027
YPR102C,GO:0002181
YLR264W,GO:0002181
YLR264W,GO:0006407
YLR264W,GO:1900153
YOL153C,GO:0008150
YDR524W-C,GO:0008150
YBR118W,GO:0006412
YBL039W-B,GO:0008150
YBL100W-C,GO:0008150
YER138W-A,GO:0008150
YNL097C-B,GO:0008150
YOL013W-A,GO:0008150
YDR034C-A,GO:0008150
YHR010W,GO:0002181
YDR471W,GO:0002181
YDL075W,GO:0002181
YPR080W,GO:0006414
YPR080W,GO:0006412
YBR118W,GO:0006414
YDL075W,GO:0006450
YLR406C,GO:0002181
YLR406C,GO:0006450
YEL009C,GO:0008652
YDR316W-B,GO:0032197
R0010W,GO:0006310
R0010W,GO:0015074
R0020C,GO:0030541
R0040C,GO:0030541
Q0110,GO:0006397
YHL038C,GO:0006397
YHL038C,GO:0008380
YDR121W,GO:0050790
Q0060,GO:0006314
Q0060,GO:0006397
YDR365W-B,GO:0032197
YHR214C-C,GO:0032197
Q0060,GO:0008380
YOL072W,GO:0006406
Q0065,GO:0006397
Q0120,GO:0006397
Q0120,GO:0008380
YLR226W,GO:0050790
YLR157C-B,GO:0032197
Q0160,GO:0008380
YEL021W,GO:0006221
YLR227W-B,GO:0032197
YLR256W-A,GO:0032197
YLR273C,GO:0050790
YJR109C,GO:0008652
Q0160,GO:0006397
YEL021W,GO:0044205
YLR395C,GO:0006119
YPR137C-B,GO:0032197
YPR158W-B,GO:0032197
YPR158C-D,GO:0032197
YMR300C,GO:0006164
YMR300C,GO:0006541
YLR006C,GO:0032147
YGL187C,GO:0006119
YLR410W-B,GO:0032197
YLR410W-A,GO:0032197
YHL009W-B,GO:0032197
YDL022C-A,GO:0008150
YPL195W,GO:0016192
YER060W-A,GO:0055085
YHR018C,GO:0008652
YHR018C,GO:0006526
YPL224C,GO:0006812
YER165W,GO:0051028
YGL041W-A,GO:0008150
YNL178W,GO:0002181
YER165W,GO:0006397
YER165W,GO:0006417
YPR170W-B,GO:0008150
YLL052C,GO:0006833
YLL052C,GO:0055085
YPR192W,GO:0006833
YPR192W,GO:0030437
YPR192W,GO:0055085
YER039C-A,GO:0008150
YLL053C,GO:0008150
YDL247W,GO:0008643
YDL247W,GO:0055085
YCL018W,GO:0008652
YCL018W,GO:0009082
YPL248C,GO:0005975
YJR160C,GO:0008643
YER039C,GO:0008150
YLR256W,GO:0000436
YLR256W,GO:0043457
YLR256W,GO:0061428
YLR256W,GO:0071169
YKR103W,GO:0016236
YMR325W,GO:0008150
YBR019C,GO:0008152
YBR019C,GO:0019318
YBR020W,GO:0006012
YML051W,GO:0005975
YBR019C,GO:0006012
YBR019C,GO:0005975
YBR020W,GO:0005975
YBR020W,GO:0016310
YOR394W,GO:0008150
YPL282C,GO:0008150
YJL223C,GO:0008150
YIL176C,GO:0008150
YNR076W,GO:0008150
YLL064C,GO:0008150
YGL261C,GO:0008150
YLR156W,GO:0008150
YLR159W,GO:0008150
YLR161W,GO:0008150
YLR157W-D,GO:0008150
YLR157W-E,GO:0008150
YML003W,GO:0008150
YML002W,GO:0008150
YMR085W,GO:0008150
YOL162W,GO:0055085
YOL163W,GO:0055085
YIL167W,GO:0009069
YLL017W,GO:0007265
YLL016W,GO:0007265
YPL275W,GO:0042183
YPL276W,GO:0042183
YLL039C,GO:0016567
YIL078W,GO:0006412
YIL148W,GO:0000027
YIL148W,GO:0000055
YLL018C,GO:0006412
YIL066C,GO:0043457
YIL148W,GO:0002181
YIL148W,GO:0016567
YIL148W,GO:0042254
YKR094C,GO:0000027
YKR094C,GO:0000055
YPR161C,GO:0006468
YKR094C,GO:0002181
YKR094C,GO:0016567
YKR094C,GO:0042254
YFL061W,GO:0018890
YNL335W,GO:0018890
YHR213W,GO:0008150
YIL175W,GO:0008150
YIL174W,GO:0008150
YDR268W,GO:0006412
YFR053C,GO:0016310
YFR053C,GO:0019318
YGL253W,GO:0008152
YFR053C,GO:0008152
YJR045C,GO:0030150
YJR045C,GO:0032079
YJR045C,GO:0042026
YJR045C,GO:0043335
YNL015W,GO:0030162
YNL015W,GO:0042144
YGL253W,GO:0016310
YEL063C,GO:0006865
YER019W,GO:0090266
YIL172C,GO:0046352
YJL221C,GO:0046352
YEL070W,GO:0008150
YNR073C,GO:0008150
YOR393W,GO:0008150
YGL253W,GO:0019318
YDL164C,GO:0006260
YCR014C,GO:0006281
YPL281C,GO:0008150
YBR302C,GO:0043328
YML132W,GO:0006883
YML132W,GO:0043328
YGR296W,GO:0000722
YPL283C,GO:0000722
YEL076C-A,GO:0008150
YLR464W,GO:0008150
YAR066W,GO:0008150
YHR214W,GO:0008150
YDR545W,GO:0000722
YLR467W,GO:0000722
YOR396W,GO:0008150
YMR242C,GO:0002181
YOR312C,GO:0002181
YPR043W,GO:0002181
YDL164C,GO:0051301
YJR094W-A,GO:0002181
YNL162W,GO:0002181
YHR141C,GO:0002181
YGR118W,GO:0000462
YDL164C,GO:0007049
YDL164C,GO:0006974
YLR310C,GO:0007049
YLR310C,GO:0051301
YLR096W,GO:0006468
YGR118W,GO:0006450
YDR225W,GO:0006974
YBR160W,GO:1902596
YDL176W,GO:0000147
YPR132W,GO:0000462
YPR132W,GO:0006450
YER074W,GO:0000462
YER074W,GO:0002181
YIL069C,GO:0000462
YIL069C,GO:0002181
YLR287C-A,GO:0002181
YOR182C,GO:0002181
YBL003C,GO:0006974
YGR202C,GO:0009058
YJR131W,GO:0005975
YGL058W,GO:0120174
YJR145C,GO:0002181
YHR203C,GO:0002181
YPL090C,GO:0000462
YPL090C,GO:0002181
YBR181C,GO:0000462
YBR181C,GO:0002181
YGR184C,GO:0120174
YBL072C,GO:0000462
YBL072C,GO:0002181
YER102W,GO:0000462
YER102W,GO:0002181
YBL087C,GO:0002181
YER117W,GO:0002181
YPL220W,GO:0002181
YDL126C,GO:0043328
YDL126C,GO:0120174
YGL135W,GO:0002181
YFR031C-A,GO:0002181
YIL018W,GO:0002181
YDR025W,GO:0000028
YDR025W,GO:0000462
YDR025W,GO:0002181
YOR208W,GO:0035335
YBR048W,GO:0000028
YBR048W,GO:0000462
YBR048W,GO:0002181
YOL120C,GO:0002181
YNL301C,GO:0002181
YMR143W,GO:0000462
YMR143W,GO:0002181
YDL083C,GO:0000462
YDL083C,GO:0002181
YGL116W,GO:1905786
YOR026W,GO:1902499
YBR023C,GO:0097271
YJL106W,GO:1902596
YEL054C,GO:0000027
YEL054C,GO:0002181
YDR418W,GO:0000027
YDR418W,GO:0002181
YDR450W,GO:0000447
YDR450W,GO:0002181
YDR450W,GO:0006407
YML026C,GO:0000447
YML026C,GO:0002181
YML026C,GO:0006407
YGL008C,GO:0006811
YAR010C,GO:0032197
YBR170C,GO:0072665
YPR137C-A,GO:0032197
YOR142W-A,GO:0032197
YPR158W-A,GO:0032197
YFL002W-B,GO:0032197
YGR161W-A,GO:0032197
YFL002W-A,GO:0032197
YGR161W-B,GO:0032197
YDR316W-A,GO:0032197
YER159C-A,GO:0032197
YGR161C-C,GO:0032197
YMR051C,GO:0032197
YDR365W-A,GO:0032197
YER137C-A,GO:0032197
YER125W,GO:0016567
YLR157C-A,GO:0032197
YPL257W-A,GO:0032197
YJR026W,GO:0032197
YLR227W-A,GO:0032197
YML040W,GO:0032197
YLR157C,GO:0006530
YLR157C,GO:0006995
YLR158C,GO:0006530
YER143W,GO:0043328
YLR158C,GO:0006995
YLR160C,GO:0006530
YLR160C,GO:0006995
YHR053C,GO:0010273
YHR053C,GO:0019430
YHR053C,GO:0046688
YHR053C,GO:0071585
YHR055C,GO:0010273
YHR055C,GO:0019430
YHR055C,GO:0046688
YHR055C,GO:0071585
YOR386W,GO:0006281
YBR084C-A,GO:0002181
YIR025W,GO:1902426
YIR025W,GO:1902499
YIR025W,GO:1904667
YIR025W,GO:1905785
YJL030W,GO:1902499
YOR386W,GO:0006974
YBL027W,GO:0002181
YDL191W,GO:0000463
YDL191W,GO:0002181
YDL136W,GO:0002181
YDL184C,GO:0002181
YDL133C-A,GO:0002181
YJL144W,GO:0120174
YJL013C,GO:1902499
YAR061W,GO:0008150
YHR212W-A,GO:0008150
YHR214C-D,GO:0008150
YER190C-B,GO:0008150
YFL068W,GO:0008150
YMR276W,GO:0072665
YGR225W,GO:1904668
YLR154C-H,GO:0008150
YLR156C-A,GO:0008150
YLR157C-C,GO:0008150
YLR159C-A,GO:0008150
YCR040W,GO:0006357
YCR040W,GO:0007532
YCL066W,GO:0006357
YCL066W,GO:0007532
YML099C,GO:0006525
YGR048W,GO:0072665
YCR097W,GO:0007532
YCR096C,GO:0008150
YLR155C,GO:0006530
YLR155C,GO:0006995
YHL034C,GO:0017148
YHL034C,GO:0032055
YGL003C,GO:1905786
YGL256W,GO:0000947
YGL256W,GO:0006113
YMR256C,GO:0006123
YER153C,GO:0070131
YER152C,GO:0008150
YNL123W,GO:0051438
YNL123W,GO:0120174
YIR008C,GO:0006260
YIR008C,GO:0006269
YIR008C,GO:0006270
YIR008C,GO:0006273
YLR163C,GO:0006627
YJL133W,GO:0048250
YAL005C,GO:0000209
YAL005C,GO:0002181
YAL005C,GO:0006457
YAL005C,GO:0006616
YAL005C,GO:0006626
YAL005C,GO:0035617
YAL005C,GO:0042026
YAL005C,GO:0043161
YAL005C,GO:0072318
YLL024C,GO:0006457
YLL024C,GO:0006616
YLL024C,GO:0035719
YLL024C,GO:0043161
YHR007C,GO:0006696
YBR296C-A,GO:1904667
YDL130W,GO:0002181
YDL130W,GO:0045860
YLR180W,GO:0006555
YLR180W,GO:0006556
YDR347W,GO:0032543
YPR166C,GO:0032543
YBR031W,GO:0002181
YER020W,GO:0007124
YER020W,GO:0007165
YER020W,GO:0007189
YER020W,GO:0009757
YER020W,GO:0010255
YER020W,GO:0030437
YGR222W,GO:0000372
YGR222W,GO:0070131
YJL088W,GO:0008652
YDL044C,GO:0006397
YCR066W,GO:0006513
YCR066W,GO:0042275
YCR066W,GO:0042276
YCR066W,GO:0070987
YER052C,GO:0009086
YER052C,GO:0009088
YER052C,GO:0009090
YDL194W,GO:0010255
YDL194W,GO:0015755
YDL194W,GO:0015761
YDL194W,GO:0045835
YDL194W,GO:0051594
YGL073W,GO:0006357
YGL073W,GO:0009408
YGL040C,GO:0006782
YGL040C,GO:0006779
YFL008W,GO:0051276
YPL079W,GO:0006412
YGR157W,GO:0008654
YGL073W,GO:0045944
YGL073W,GO:0070202
YAL025C,GO:0000463
YAL025C,GO:0000466
YAL025C,GO:0042273
YKR097W,GO:0006094
YOR341W,GO:0006360
YOR341W,GO:0042790
YDR170C,GO:0000045
YDR170C,GO:0006888
YDR170C,GO:0006891
YGR157W,GO:0006629
YDL192W,GO:0006888
YDL192W,GO:0006893
YDL192W,GO:0016236
YGL062W,GO:0006094
YLR382C,GO:0000372
YGR157W,GO:0032259
YLR382C,GO:0006429
YLR382C,GO:0032543
YDR044W,GO:0006783
YNL241C,GO:0006740
YNL241C,GO:0009051
YNL241C,GO:0042542
YAL041W,GO:0000282
YAL041W,GO:0007096
YAL041W,GO:0031106
YAL041W,GO:0072697
YDL229W,GO:0000054
YDL229W,GO:0002181
YDL229W,GO:0006364
YDL229W,GO:0006415
YDL229W,GO:0006450
YDL229W,GO:0006452
YDL229W,GO:0042149
YDL229W,GO:0051083
YDR481C,GO:0046496
YPR052C,GO:0001195
YPR052C,GO:0006298
YPR052C,GO:0006338
YPR052C,GO:0034724
YPR052C,GO:0051123
YPR052C,GO:0070898
YGR088W,GO:0006979
YJR073C,GO:0008654
YBR089C-A,GO:0001195
YBR089C-A,GO:0006338
YBR089C-A,GO:0006366
YBR089C-A,GO:0070898
YNR026C,GO:0003400
YCL029C,GO:0000022
YCL029C,GO:0000742
YCL029C,GO:0000743
YCL029C,GO:0031115
YHR136C,GO:0045736
YCL027W,GO:0000755
YCL027W,GO:0031385
YCL027W,GO:0032065
YJR073C,GO:0006629
YJR073C,GO:0032259
YDL160C-A,GO:0006281
YMR235C,GO:0000054
YMR235C,GO:0006404
YMR235C,GO:0006407
YMR235C,GO:0006409
YMR235C,GO:0006606
YDR172W,GO:0006412
YMR043W,GO:0031494
YML098W,GO:0006366
YML098W,GO:0051123
YBR111W-A,GO:0045893
YHR205W,GO:0006468
YHR205W,GO:0032880
YHR205W,GO:0043619
YHR205W,GO:0045943
YHR205W,GO:0045945
YHR205W,GO:0047484
YHR205W,GO:0060963
YHR205W,GO:0090153
YHR024C,GO:0006627
YNL188W,GO:0000742
YNL188W,GO:0030474
YNL216W,GO:0000122
YNL216W,GO:0000723
YPL078C,GO:0006811
YNL216W,GO:0010833
YNL216W,GO:0030466
YNL216W,GO:0031848
YNL216W,GO:0045944
YNL216W,GO:0070200
YNL216W,GO:0071169
YLR452C,GO:0000754
YLR452C,GO:0007165
YDR227W,GO:0034398
YGR063C,GO:0032786
YJL153C,GO:0006021
YGL013C,GO:0045944
YGL013C,GO:2001040
YOL009C,GO:0000002
YER091C,GO:0032259
YGR255C,GO:0006744
YBR143C,GO:0006353
YBR143C,GO:0006415
YOR043W,GO:0000422
YOR043W,GO:0006897
YOR043W,GO:0007015
YDR212W,GO:0006457
YIL015W,GO:0000754
YIL015W,GO:0043171
YML075C,GO:0006696
YML075C,GO:0019287
YLR450W,GO:0006696
YLR344W,GO:0006412
YDL015C,GO:0006629
YHR132C,GO:0006508
YPR066W,GO:0045116
YJL129C,GO:0030007
YGR084C,GO:0032543
YHR119W,GO:0034968
YBR189W,GO:0006364
YHR118C,GO:0006260
YKL126W,GO:0000749
YKL126W,GO:0006650
YKL126W,GO:0061093
YKL126W,GO:0070941
YKL126W,GO:0071311
YOR346W,GO:0042276
YOR346W,GO:0070987
YBR189W,GO:0042254
YLR264W,GO:0006412
YDR316W-B,GO:0006278
YNL071W,GO:0006086
YOR142W-B,GO:0015074
YNL054W-B,GO:0071897
YBL058W,GO:0050790
YBR196C,GO:0006094
YBR196C,GO:0006096
YNL250W,GO:0000722
YNL250W,GO:0000723
YNL250W,GO:0006284
YNL250W,GO:0006303
YNL250W,GO:0032078
YNL250W,GO:0035753
YNL250W,GO:0097552
YNCN0005C,GO:0000395
YNCC0012C,GO:0006396
YNCM0030W,GO:0006396
YKL166C,GO:0016310
YOR143C,GO:0009229
YNCO0003C,GO:0006396
YNCB0019C,GO:0000348
YGR083C,GO:0006446
YKL209C,GO:0000770
YMR231W,GO:0006895
YMR231W,GO:0016574
YMR231W,GO:0035542
YMR231W,GO:0036205
YMR231W,GO:0042144
YMR231W,GO:0045324
YMR231W,GO:0099022
YML021C,GO:0006281
YDR168W,GO:0051301
YGL115W,GO:0006357
YGL115W,GO:0007031
YDR168W,GO:0007049
YLR305C,GO:0140504
YGL115W,GO:0045722
YIL147C,GO:0016310
YDL040C,GO:0006474
YJL092W,GO:0006281
YJL092W,GO:0006303
YJL092W,GO:0032079
YJL092W,GO:0032508
YJL092W,GO:0045910
YJL092W,GO:2000042
YOR276W,GO:0010606
YOR276W,GO:0017148
YNL267W,GO:0140504
YDR009W,GO:0000435
YDR009W,GO:0006012
YDR009W,GO:0045185
YML116W,GO:0046713
YLR234W,GO:0000018
YER143W,GO:0006508
YLR234W,GO:0006265
YLR234W,GO:0007004
YLR234W,GO:0007064
YLR234W,GO:0007131
YNL238W,GO:0007323
YLR081W,GO:0006012
YLR081W,GO:0015757
YOR168W,GO:0006425
YGR202C,GO:0006656
YGR202C,GO:0006657
YNR006W,GO:0140504
YGL058W,GO:0006281
YBR036C,GO:0050790
YOR361C,GO:0006412
YML106W,GO:0006207
YML106W,GO:0046132
YAL040C,GO:0000079
YAL040C,GO:0000083
YAL040C,GO:0007033
YAL040C,GO:0042144
YNL102W,GO:0000731
YNL102W,GO:0006260
YNL102W,GO:0006270
YNL102W,GO:0006273
YNL102W,GO:0006278
YNL102W,GO:0006279
YNL102W,GO:0006302
YGL058W,GO:0030435
YER148W,GO:0042790
YGL082W,GO:0008150
YGL058W,GO:0016567
YGL058W,GO:0006974
YGL058W,GO:0006325
YLR241W,GO:0006812
YDR062W,GO:0030148
YLR303W,GO:0008652
YER148W,GO:0051123
YER148W,GO:0070893
YER148W,GO:0070898
YFL036W,GO:0000002
YFL036W,GO:0006269
YFL036W,GO:0006390
YBL021C,GO:0000436
YMR012W,GO:0008150
YBL021C,GO:0043457
YML113W,GO:0000122
YIL034C,GO:0030447
YIL034C,GO:0051016
YMR296C,GO:0030148
YLR303W,GO:0009086
YNL042W,GO:0071406
YLR303W,GO:0008152
YLR398C,GO:0006401
YHR084W,GO:0001403
YHR084W,GO:0007124
YGL167C,GO:0006816
YGL167C,GO:0006828
YGL167C,GO:0006874
YGL167C,GO:0016236
YDR040C,GO:0006813
YDR040C,GO:0006814
YDR040C,GO:0006972
YDR040C,GO:0009268
YDR040C,GO:0009651
YDR040C,GO:0042149
YDR040C,GO:0055085
YLR355C,GO:0009097
YLR355C,GO:0008652
YLR355C,GO:0009099
YGR088W,GO:0042744
YDR158W,GO:0009086
YDR158W,GO:0009088
YDR158W,GO:0009090
YGL205W,GO:0006635
YGL205W,GO:0033540
YBR195C,GO:0006335
YGR152C,GO:0000755
YOL108C,GO:0008654
YOL108C,GO:0045944
YLR044C,GO:0008152
YLR044C,GO:0009083
YLR044C,GO:0000955
YKL144C,GO:0006351
YKL064W,GO:0030001
YPR183W,GO:0006488
YPR183W,GO:0006506
YDR210W-B,GO:0090501
YOR278W,GO:0006782
YDR210W-B,GO:0090502
YDR210W-B,GO:0071897
YDR210W-B,GO:0090305
YKR066C,GO:0098869
YKL138C,GO:0032543
YKL109W,GO:0000436
YKL109W,GO:0043457
YOR120W,GO:0019568
YOR120W,GO:0034599
YOR120W,GO:0042843
YDL069C,GO:0070131
YOR278W,GO:0006779
YCR046C,GO:0006412
YGL030W,GO:0002181
YGL030W,GO:0006364
YGL030W,GO:0048025
YOR063W,GO:0000027
YDR447C,GO:0000028
YDR447C,GO:0002181
YKL112W,GO:0000122
YKL112W,GO:0006261
YKL112W,GO:0006338
YKL112W,GO:0030466
YKL112W,GO:0045944
YKL112W,GO:0070911
YPR113W,GO:0008654
YPR113W,GO:0006629
YBR038W,GO:0006031
YNL104C,GO:0009082
YNL082W,GO:0000710
YNL082W,GO:0006298
YPL167C,GO:0042276
YPL167C,GO:0070987
YNL104C,GO:0008652
YLR263W,GO:0007130
YLR263W,GO:0043085
YLR263W,GO:0051598
YLR178C,GO:0030162
YLR178C,GO:0046578
YJL151C,GO:0032509
YJL151C,GO:0030163
YOL059W,GO:0006072
YKL060C,GO:0006094
YKL060C,GO:0006096
YGR040W,GO:0000750
YGR040W,GO:0001402
YGR040W,GO:0001403
YGR040W,GO:0006468
YGR040W,GO:0010973
YGR040W,GO:0043433
YDR054C,GO:0000086
YDR054C,GO:0000209
YDR054C,GO:0031146
YDR054C,GO:0051865
YHR083W,GO:0045040
YHR083W,GO:0070096
YFR036W,GO:0016567
YFR036W,GO:0031145
YFR036W,GO:0031497
YER162C,GO:0000122
YER162C,GO:0006265
YER162C,GO:0006289
YER162C,GO:0043161
YDR217C,GO:0000077
YDR217C,GO:0006281
YDR217C,GO:0006289
YDR217C,GO:0006302
YDR217C,GO:0031571
YDR217C,GO:0031573
YDR217C,GO:0045944
YDR217C,GO:0051726
YDL108W,GO:0007049
YKR026C,GO:0006446
YKR026C,GO:1903833
YKL104C,GO:0034221
YLR195C,GO:0018008
YML057W,GO:0000754
YML057W,GO:0006873
YLL015W,GO:0015691
YLL015W,GO:0015723
YLL015W,GO:0042144
YDR155C,GO:0030437
YDL108W,GO:0016310
YDR155C,GO:0019538
YDR155C,GO:0045836
YDL108W,GO:0051301
YDR035W,GO:0009423
YDL017W,GO:0051301
YOR254C,GO:0006614
YOR254C,GO:0006620
YDL185W,GO:0007035
YDL017W,GO:0016310
YDL017W,GO:0051321
YOR254C,GO:0031204
YOR254C,GO:0046967
YJL041W,GO:0000055
YJL041W,GO:0000056
YJL041W,GO:0006409
YJL041W,GO:0006606
YJL041W,GO:0006607
YJL041W,GO:0016973
YJL041W,GO:0097064
YMR228W,GO:0006391
YGL116W,GO:1904668
YBR275C,GO:0070198
YDL017W,GO:0007049
YBR112C,GO:0006338
YBR112C,GO:2001020
YLR354C,GO:0006098
YMR186W,GO:0000492
YMR186W,GO:0000723
YMR186W,GO:0006457
YMR186W,GO:0034605
YMR186W,GO:0043248
YPL104W,GO:0070146
YDR037W,GO:0006430
YDR256C,GO:0000302
YPL106C,GO:0010499
YPL106C,GO:0043161
YBR169C,GO:0010499
YBR169C,GO:0043161
YER133W,GO:0000723
YEL051W,GO:0007035
YJL164C,GO:0007049
YJL164C,GO:0016310
YJL164C,GO:0051301
YDR256C,GO:0042744
YML035C,GO:0006163
YML035C,GO:0006178
YPR181C,GO:0003400
YPR181C,GO:0016236
YKL040C,GO:0106035
YGL166W,GO:0006357
YGL166W,GO:0046688
YJR152W,GO:0015719
YJR152W,GO:0042938
YJR152W,GO:0042939
YIR022W,GO:0006465
YIR022W,GO:0045047
YDR085C,GO:0000753
YDR085C,GO:0032185
YDR085C,GO:0097271
YKL032C,GO:2000819
YOR348C,GO:0015804
YOR348C,GO:0015812
YOR348C,GO:0015824
YPL203W,GO:0016310
YDR194C,GO:0000372
YDR194C,GO:0000373
YDR194C,GO:0006392
YDR194C,GO:0034337
YDL102W,GO:0006260
YDL102W,GO:0006278
YDL102W,GO:0043137
YCR031C,GO:0006364
YDL102W,GO:0045005
YDR283C,GO:0000077
YDR283C,GO:0006446
YDR283C,GO:1903833
YDR454C,GO:0046711
